Block_paper,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,TrialNumber_total,Blocks_Control1.thisRepN,Blocks_Control1.thisTrialN,Blocks_Control1.thisN,Blocks_Control1.thisIndex,trials_Control1.thisRepN,trials_Control1.thisTrialN,trials_Control1.thisN,trials_Control1.thisIndex,Blocks_TMTA1.thisRepN,Blocks_TMTA1.thisTrialN,Blocks_TMTA1.thisN,Blocks_TMTA1.thisIndex,trials_TMTA1.thisRepN,trials_TMTA1.thisTrialN,trials_TMTA1.thisN,trials_TMTA1.thisIndex,Blocks_Control2.thisRepN,Blocks_Control2.thisTrialN,Blocks_Control2.thisN,Blocks_Control2.thisIndex,trials_Control2.thisRepN,trials_Control2.thisTrialN,trials_Control2.thisN,trials_Control2.thisIndex,Blocks_TMTB1.thisRepN,Blocks_TMTB1.thisTrialN,Blocks_TMTB1.thisN,Blocks_TMTB1.thisIndex,trials_TMTB1.thisRepN,trials_TMTB1.thisTrialN,trials_TMTB1.thisN,trials_TMTB1.thisIndex,Blocks_Control3.thisRepN,Blocks_Control3.thisTrialN,Blocks_Control3.thisN,Blocks_Control3.thisIndex,trials_Control3.thisRepN,trials_Control3.thisTrialN,trials_Control3.thisN,trials_Control3.thisIndex,Blocks_TMTA2.thisRepN,Blocks_TMTA2.thisTrialN,Blocks_TMTA2.thisN,Blocks_TMTA2.thisIndex,trials_TMTA2.thisRepN,trials_TMTA2.thisTrialN,trials_TMTA2.thisN,trials_TMTA2.thisIndex,Blocks_Control4.thisRepN,Blocks_Control4.thisTrialN,Blocks_Control4.thisN,Blocks_Control4.thisIndex,trials_Control4.thisRepN,trials_Control4.thisTrialN,trials_Control4.thisN,trials_Control4.thisIndex,Blocks_TMTB2.thisRepN,Blocks_TMTB2.thisTrialN,Blocks_TMTB2.thisN,Blocks_TMTB2.thisIndex,trials_TMTB2.thisRepN,trials_TMTB2.thisTrialN,trials_TMTB2.thisN,trials_TMTB2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,text_2.started,text_2.stopped,Attempts,First_attempt,ResponseClock,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,Info2.started,Info2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C2,26:52,14,['2'],2,Images/TMTstop-control_1_2linestimulus11.png,Images/TMTstop-control_1_2greenlinestimulus11.png,Images/TMTstop-control_1_2redlinestimulus11.png,TMT_Control,C2,39,None,1,39,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,21.80329409998376,62.308502100000624,None,"['1', '2']",1,"[0.09552410000469536, 0.14583380002295598]",62.308502100000624,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,15,['3'],3,Images/TMTstop-control_1_2linestimulus12.png,Images/TMTstop-control_1_2greenlinestimulus12.png,Images/TMTstop-control_1_2redlinestimulus12.png,TMT_Control,C2,40,None,1,40,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,21.89629760000389,62.51900160004152,None,['3'],1,[0.026389900012873113],62.51900160004152,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,16,['1'],1,Images/TMTstop-control_1_2linestimulus13.png,Images/TMTstop-control_1_2greenlinestimulus13.png,Images/TMTstop-control_1_2redlinestimulus13.png,TMT_Control,C2,41,None,1,41,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22.050489799992647,62.60876550001558,None,['1'],1,[0.08456370001658797],62.60876550001558,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,17,['2'],2,Images/TMTstop-control_1_2linestimulus14.png,Images/TMTstop-control_1_2greenlinestimulus14.png,Images/TMTstop-control_1_2redlinestimulus14.png,TMT_Control,C2,42,None,1,42,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22.100513899989892,62.7588857000228,None,['2'],1,[-0.02492370002437383],62.7588857000228,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,18,['1'],1,Images/TMTstop-control_1_2linestimulus15.png,Images/TMTstop-control_1_2greenlinestimulus15.png,Images/TMTstop-control_1_2redlinestimulus15.png,TMT_Control,C2,43,None,1,43,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,22.33446929999627,62.80903440003749,None,"['3', '1']",1,"[0.013426900026388466, 0.17740770004456863]",62.80903440003749,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,19,['2'],2,Images/TMTstop-control_1_2linestimulus16.png,Images/TMTstop-control_1_2greenlinestimulus16.png,Images/TMTstop-control_1_2redlinestimulus16.png,TMT_Control,C2,44,None,1,44,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22.38351270003477,63.04201309999917,None,['2'],1,[-0.03099790000123903],63.04201309999917,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,20,['3'],3,Images/TMTstop-control_1_2linestimulus17.png,Images/TMTstop-control_1_2greenlinestimulus17.png,Images/TMTstop-control_1_2redlinestimulus17.png,TMT_Control,C2,45,None,1,45,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22.48454259999562,63.09254370001145,None,['3'],1,[0.0311935999779962],63.09254370001145,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,21,['1'],1,Images/TMTstop-control_1_2linestimulus18.png,Images/TMTstop-control_1_2greenlinestimulus18.png,Images/TMTstop-control_1_2redlinestimulus18.png,TMT_Control,C2,46,None,1,46,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22.634674999979325,63.19266790000256,None,['1'],1,[0.08843409997643903],63.19266790000256,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,22,['3'],3,Images/TMTstop-control_1_2linestimulus19.png,Images/TMTstop-control_1_2greenlinestimulus19.png,Images/TMTstop-control_1_2redlinestimulus19.png,TMT_Control,C2,47,None,1,47,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,22.78853760001948,63.34268450003583,None,"['2', '3']",1,"[-0.020598999981302768, 0.06926380004733801]",63.34268450003583,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,23,['2'],2,Images/TMTstop-control_1_2linestimulus20.png,Images/TMTstop-control_1_2greenlinestimulus20.png,Images/TMTstop-control_1_2redlinestimulus20.png,TMT_Control,C2,48,None,1,48,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,22.99651329999324,63.504245900025126,None,"['1', '2']",1,"[0.050172299961559474, 0.11465679999673739]",63.504245900025126,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,24,['3'],3,Images/TMTstop-control_1_2linestimulus21.png,Images/TMTstop-control_1_2greenlinestimulus21.png,Images/TMTstop-control_1_2redlinestimulus21.png,TMT_Control,C2,49,None,1,49,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,23.04653520003194,63.70448840002064,None,['3'],1,[-0.008030500030145049],63.70448840002064,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,25,['1'],1,Images/TMTstop-control_1_2linestimulus22.png,Images/TMTstop-control_1_2greenlinestimulus22.png,Images/TMTstop-control_1_2redlinestimulus22.png,TMT_Control,C2,50,None,1,50,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,23.517417600029148,63.75443319999613,None,['1'],1,[0.40150149998953566],63.75443319999613,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C2,26:52,None,None,None,Images/TMTstop-control_1_2linestimulus23.png,Images/TMTstop-control_1_2greenlinestimulus23.png,Images/TMTstop-control_1_2redlinestimulus23.png,TMT_Control,C2,Feedback_last,None,1,Feedback_last,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,64.23342170001706,None,None,1,,64.23342170001706,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,1,['2'],2,Images/TMTstop-control_1_3.png,Images/TMTstop-control_1_3.png,Images/TMTstop-control_1_3.png,TMT_Control,C3,51,None,1,51,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,28.400476499984507,68.53759660001379,None,"['1', '2']",1,"[0.4192602999974042, 0.47721589996945113]",68.53759660001379,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,2,['1'],1,Images/TMTstop-control_1_3.png,Images/TMTstop-control_1_3firstgreen.png,Images/TMTstop-control_1_3firstred.png,TMT_Control,C3,52,None,1,52,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,28.608382000005804,69.10893400001805,None,"['3', '1']",1,"[-0.009721099981106818, 0.15801310003735125]",69.10893400001805,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,3,['2'],2,Images/TMTstop-control_1_3linestimulus0.png,Images/TMTstop-control_1_3greenlinestimulus0.png,Images/TMTstop-control_1_3redlinestimulus0.png,TMT_Control,C3,53,None,1,53,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,28.658507400017697,69.31644210004015,None,['2'],1,[-0.007712899998296052],69.31644210004015,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,4,['1'],1,Images/TMTstop-control_1_3linestimulus1.png,Images/TMTstop-control_1_3greenlinestimulus1.png,Images/TMTstop-control_1_3redlinestimulus1.png,TMT_Control,C3,54,None,1,54,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,28.908410699979868,69.36667060002219,None,"['3', '1']",1,"[0.02001680003013462, 0.18337850004900247]",69.36667060002219,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,5,['3'],3,Images/TMTstop-control_1_3linestimulus2.png,Images/TMTstop-control_1_3greenlinestimulus2.png,Images/TMTstop-control_1_3redlinestimulus2.png,TMT_Control,C3,55,None,1,55,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,29.058638799993787,69.61706050002249,None,"['2', '3']",1,"[-0.019997700001113117, 0.05984070000704378]",69.61706050002249,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,6,['1'],1,Images/TMTstop-control_1_3linestimulus3.png,Images/TMTstop-control_1_3greenlinestimulus3.png,Images/TMTstop-control_1_3redlinestimulus3.png,TMT_Control,C3,56,None,1,56,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29.209383699984755,69.76709879998816,None,['1'],1,[0.07053520000772551],69.76709879998816,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,7,['2'],2,Images/TMTstop-control_1_3linestimulus4.png,Images/TMTstop-control_1_3greenlinestimulus4.png,Images/TMTstop-control_1_3redlinestimulus4.png,TMT_Control,C3,57,None,1,57,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29.258472300018184,69.91716840001754,None,['2'],1,[-0.04135800001677126],69.91716840001754,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,8,['3'],3,Images/TMTstop-control_1_3linestimulus4.png,Images/TMTstop-control_1_3greenlinestimulus5.png,Images/TMTstop-control_1_3redlinestimulus5.png,TMT_Control,C3,58,None,1,58,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29.315500600030646,69.97401599999284,None,['3'],1,[-0.021006499999202788],69.97401599999284,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,9,['1'],1,Images/TMTstop-control_1_3linestimulus6.png,Images/TMTstop-control_1_3greenlinestimulus6.png,Images/TMTstop-control_1_3redlinestimulus6.png,TMT_Control,C3,59,None,1,59,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29.449508899997454,70.02411130000837,None,['1'],1,[0.08001799997873604],70.02411130000837,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,10,['2'],2,Images/TMTstop-control_1_3linestimulus7.png,Images/TMTstop-control_1_3greenlinestimulus7.png,Images/TMTstop-control_1_3redlinestimulus7.png,TMT_Control,C3,60,None,1,60,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29.499400899978355,70.15733780001756,None,['2'],1,[-0.012114599987398833],70.15733780001756,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,11,['1'],1,Images/TMTstop-control_1_3linestimulus8.png,Images/TMTstop-control_1_3greenlinestimulus8.png,Images/TMTstop-control_1_3redlinestimulus8.png,TMT_Control,C3,61,None,1,61,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,29.74352479999652,70.21222230000421,None,"['3', '1']",1,"[0.014685200003441423, 0.15511609998065978]",70.21222230000421,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,12,['2'],2,Images/TMTstop-control_1_3linestimulus9.png,Images/TMTstop-control_1_3greenlinestimulus9.png,Images/TMTstop-control_1_3redlinestimulus9.png,TMT_Control,C3,62,None,1,62,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29.793471299984958,70.45161330001429,None,['2'],1,[-0.04415610001888126],70.45161330001429,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,13,['3'],3,Images/TMTstop-control_1_3linestimulus10.png,Images/TMTstop-control_1_3greenlinestimulus10.png,Images/TMTstop-control_1_3redlinestimulus10.png,TMT_Control,C3,63,None,1,63,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29.843495699984487,70.50175950000994,None,['3'],1,[-0.004833900020457804],70.50175950000994,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,14,['2'],2,Images/TMTstop-control_1_3linestimulus11.png,Images/TMTstop-control_1_3greenlinestimulus11.png,Images/TMTstop-control_1_3redlinestimulus11.png,TMT_Control,C3,64,None,1,64,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30.044444300001487,70.55175040004542,None,"['1', '2']",1,"[0.08591080002952367, 0.1347548000048846]",70.55175040004542,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,15,['1'],1,Images/TMTstop-control_1_3linestimulus12.png,Images/TMTstop-control_1_3greenlinestimulus12.png,Images/TMTstop-control_1_3redlinestimulus12.png,TMT_Control,C3,65,None,1,65,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30.284364000021014,70.75198330002604,None,"['3', '1']",1,"[0.030672899971250445, 0.16512699995655566]",70.75198330002604,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,16,['3'],3,Images/TMTstop-control_1_3linestimulus13.png,Images/TMTstop-control_1_3greenlinestimulus13.png,Images/TMTstop-control_1_3redlinestimulus13.png,TMT_Control,C3,66,None,1,66,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30.435494599980302,70.99327790003736,None,"['2', '3']",1,"[-0.017598100006580353, 0.06258929998148233]",70.99327790003736,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,17,['1'],1,Images/TMTstop-control_1_3linestimulus14.png,Images/TMTstop-control_1_3greenlinestimulus14.png,Images/TMTstop-control_1_3redlinestimulus14.png,TMT_Control,C3,67,None,1,67,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30.570437200018205,71.14348970004357,None,['1'],1,[0.06945800001267344],71.14348970004357,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,18,['3'],3,Images/TMTstop-control_1_3linestimulus15.png,Images/TMTstop-control_1_3greenlinestimulus15.png,Images/TMTstop-control_1_3redlinestimulus15.png,TMT_Control,C3,68,None,1,68,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30.719468399998732,71.27808710001409,None,"['2', '3']",1,"[-0.016040300019085407, 0.07645330001832917]",71.27808710001409,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,19,['2'],2,Images/TMTstop-control_1_3linestimulus16.png,Images/TMTstop-control_1_3greenlinestimulus16.png,Images/TMTstop-control_1_3redlinestimulus16.png,TMT_Control,C3,69,None,1,69,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30.90340140002081,71.42835450003622,None,"['1', '2']",1,"[0.0836855000234209, 0.1311549000092782]",71.42835450003622,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,20,['1'],1,Images/TMTstop-control_1_3linestimulus17.png,Images/TMTstop-control_1_3greenlinestimulus17.png,Images/TMTstop-control_1_3redlinestimulus17.png,TMT_Control,C3,70,None,1,70,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,31.19838499999605,71.61615290003829,None,"['3', '1']",1,"[0.037447000038810074, 0.1947476000059396]",71.61615290003829,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,21,['3'],3,Images/TMTstop-control_1_3linestimulus18.png,Images/TMTstop-control_1_3greenlinestimulus18.png,Images/TMTstop-control_1_3redlinestimulus18.png,TMT_Control,C3,71,None,1,71,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,31.29862120002508,71.90650099999039,None,"['2', '3']",1,"[-0.04543759999796748, 0.0386222000233829]",71.90650099999039,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,22,['2'],2,Images/TMTstop-control_1_3linestimulus19.png,Images/TMTstop-control_1_3greenlinestimulus19.png,Images/TMTstop-control_1_3redlinestimulus19.png,TMT_Control,C3,72,None,1,72,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,31.515505700022914,72.00658750004368,None,"['1', '2']",1,"[0.10557580000022426, 0.15498490002937615]",72.00658750004368,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,23,['3'],3,Images/TMTstop-control_1_3linestimulus20.png,Images/TMTstop-control_1_3greenlinestimulus20.png,Images/TMTstop-control_1_3redlinestimulus20.png,TMT_Control,C3,73,None,1,73,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31.59952990000602,72.22348380001495,None,['3'],1,[0.02701099996920675],72.22348380001495,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,24,['1'],1,Images/TMTstop-control_1_3linestimulus21.png,Images/TMTstop-control_1_3greenlinestimulus21.png,Images/TMTstop-control_1_3redlinestimulus21.png,TMT_Control,C3,74,None,1,74,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31.732534200011287,72.30692540004384,None,['1'],1,[0.08097629999974743],72.30692540004384,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,25,['2'],2,Images/TMTstop-control_1_3linestimulus22.png,Images/TMTstop-control_1_3greenlinestimulus22.png,Images/TMTstop-control_1_3redlinestimulus22.png,TMT_Control,C3,75,None,1,75,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31.798557900008745,72.44025360001251,None,['2'],1,[0.016849800013005733],72.44025360001251,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C3,52:78,None,None,None,Images/TMTstop-control_1_3linestimulus23.png,Images/TMTstop-control_1_3greenlinestimulus23.png,Images/TMTstop-control_1_3redlinestimulus23.png,TMT_Control,C3,Feedback_last,None,1,Feedback_last,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,72.50713949999772,None,None,1,,72.50713949999772,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C4,78:104,1,['2'],2,Images/TMTstop-control_1_4.png,Images/TMTstop-control_1_4.png,Images/TMTstop-control_1_4.png,TMT_Control,C4,76,None,1,76,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,38.54011270002229,76.87494850001531,None,"['1', '2']",1,"[2.206997799978126, 2.300736900011543]",76.87494850001531,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C4,78:104,2,['1'],1,Images/TMTstop-control_1_4.png,Images/TMTstop-control_1_4firstgreen.png,Images/TMTstop-control_1_4firstred.png,TMT_Control,C4,77,None,1,77,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,38.74515750003047,79.24837490002392,None,"['3', '1']",1,"[-0.011273300042375922, 0.14818499999819323]",79.24837490002392,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C4,78:104,3,['3'],3,Images/TMTstop-control_1_4linestimulus0.png,Images/TMTstop-control_1_4greenlinestimulus0.png,Images/TMTstop-control_1_4redlinestimulus0.png,TMT_Control,C4,78,None,1,78,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,38.89514259999851,79.45294540002942,None,"['2', '3']",1,"[-0.02489379997132346, 0.05285380000714213]",79.45294540002942,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C4,78:104,4,['1'],1,Images/TMTstop-control_1_4linestimulus1.png,Images/TMTstop-control_1_4greenlinestimulus1.png,Images/TMTstop-control_1_4redlinestimulus1.png,TMT_Control,C4,79,None,1,79,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38.998142900003586,79.60330560000148,None,['1'],1,[0.04162620002171025],79.60330560000148,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C4,78:104,5,['3'],3,Images/TMTstop-control_1_4linestimulus2.png,Images/TMTstop-control_1_4greenlinestimulus2.png,Images/TMTstop-control_1_4redlinestimulus2.png,TMT_Control,C4,80,None,1,80,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,39.10502010001801,79.71288500004448,None,"['2', '3']",1,"[-0.03756500000599772, 0.04994519997853786]",79.71288500004448,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C4,78:104,6,['1'],1,Images/TMTstop-control_1_4linestimulus3.png,Images/TMTstop-control_1_4greenlinestimulus3.png,Images/TMTstop-control_1_4redlinestimulus3.png,TMT_Control,C4,81,None,1,81,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,39.25415039999643,79.81322140002158,None,['1'],1,[0.08755279995966703],79.81322140002158,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
